"","Baso","Ccr7_DC","Eos","Erythroid","Lymphoid","Mast","Meg","Monocyte","Neutrophil","pDC","Undifferentiated"
"550",0,0,0,0,0,0,0,5,0,0,5
"551",0,0,0,0,1,0,0,0,0,0,1
"552",1,0,0,0,0,0,0,0,0,0,1
"553",0,0,0,0,0,0,0,10,1,0,7
"554",0,0,0,0,0,0,0,0,0,0,2
"555",0,0,0,0,0,0,0,0,0,0,10
"556",3,0,0,0,0,0,0,0,0,0,0
"557",0,0,0,0,0,0,0,1,0,0,9
"558",0,0,0,0,1,0,0,15,0,0,7
"559",0,0,0,0,0,0,0,0,0,0,6
"560",0,0,0,0,0,0,0,0,0,0,14
"561",0,0,0,0,0,0,0,0,21,0,5
"562",0,0,0,2,0,0,0,0,0,0,0
"563",0,0,0,0,0,0,0,1,0,0,2
"564",0,0,0,0,0,0,0,0,2,0,0
"565",0,0,0,0,0,0,0,0,0,0,5
"566",0,0,0,0,0,0,0,0,4,0,4
"567",0,0,0,0,0,0,0,0,2,0,0
"568",0,0,0,0,0,0,0,0,7,0,6
"569",0,0,0,0,0,0,0,0,0,0,3
"570",0,0,0,0,0,0,0,20,0,0,3
"571",12,0,0,0,0,0,0,0,0,0,3
"572",0,0,0,0,0,0,0,1,0,0,2
"573",0,0,0,0,0,0,0,0,0,0,2
"574",0,0,0,0,0,0,0,0,0,0,15
"575",0,0,0,0,0,0,0,2,2,0,8
"576",0,0,0,0,0,0,0,0,1,0,6
"577",0,0,0,0,0,2,0,0,0,0,0
"578",0,0,0,0,0,0,0,0,0,0,3
"579",0,0,0,0,0,1,0,0,0,0,6
"580",0,0,0,0,0,0,0,6,0,0,9
"581",0,0,0,0,0,0,0,0,1,0,1
"582",0,0,0,0,0,0,0,0,0,0,9
"583",1,0,0,0,0,0,0,0,5,0,2
"584",4,0,0,0,0,0,0,0,0,0,0
"585",0,0,0,0,0,0,0,2,0,0,0
"586",0,0,0,0,0,0,0,0,0,0,4
"587",0,0,0,0,0,0,0,1,0,0,1
"588",0,0,0,0,0,0,0,0,0,0,4
"589",0,0,0,0,0,0,0,0,3,0,0
"590",0,0,0,0,1,0,0,0,0,0,2
"591",0,0,0,0,0,0,0,3,2,0,5
"592",0,0,0,0,0,0,0,20,3,0,14
"593",0,0,0,0,0,0,1,0,0,0,1
"594",0,0,0,0,0,0,0,4,2,0,3
"595",0,0,0,0,0,0,0,0,0,0,2
"596",0,0,0,0,0,0,0,0,0,0,4
"597",0,0,0,0,0,0,0,0,0,0,2
"598",0,0,0,0,0,0,0,1,2,0,0
"599",0,0,0,0,0,0,0,0,2,0,2
"600",0,0,0,0,0,0,0,0,0,0,5
"601",0,0,0,0,0,0,0,0,2,0,10
"602",0,0,0,0,0,0,0,0,0,0,2
"603",0,0,0,0,0,0,0,0,0,0,2
"604",0,0,0,0,1,0,0,0,0,0,1
"605",0,0,0,0,0,0,0,1,3,0,4
"606",0,0,0,0,0,0,0,9,0,0,4
"607",0,0,0,0,0,0,0,5,0,0,6
"608",0,0,0,0,0,0,0,0,0,0,3
"609",0,0,0,0,0,0,0,2,0,0,5
"610",17,0,0,0,0,0,0,0,0,0,2
"611",0,0,0,0,0,0,0,0,0,0,3
"612",0,0,0,0,0,0,0,1,0,0,1
"613",0,0,0,0,0,0,0,3,1,0,1
"614",0,0,0,0,0,0,0,0,0,0,5
"615",0,0,0,0,0,0,0,0,6,0,1
"616",0,0,0,0,0,0,0,0,1,0,1
"617",0,0,0,0,0,0,0,0,0,0,2
"618",2,0,0,0,0,0,0,0,0,0,1
"619",0,0,0,0,0,0,0,0,0,0,5
"620",0,0,0,0,0,4,0,0,0,0,0
"621",0,0,0,0,0,0,0,0,0,0,5
"622",0,2,0,0,0,0,0,1,0,0,3
"623",0,0,0,0,0,0,0,3,0,0,1
"624",0,0,0,0,0,0,0,0,2,0,3
"625",0,0,1,0,0,1,0,0,0,0,0
"626",0,0,0,0,0,0,0,0,5,0,1
"627",20,0,0,0,0,0,0,0,0,0,0
"628",0,0,0,0,0,0,0,0,0,0,11
"629",0,0,0,0,0,0,0,0,0,0,6
"630",0,0,0,0,0,0,0,1,0,0,1
"631",0,0,0,0,0,0,0,2,0,0,3
"632",0,0,0,0,0,0,0,0,0,0,4
"633",2,0,0,0,0,0,0,0,0,0,0
"634",0,0,0,0,0,0,0,3,11,0,37
"635",0,0,0,0,0,0,0,8,0,0,2
"636",0,0,0,0,0,0,0,0,0,0,8
"637",11,0,0,0,0,0,0,0,0,0,6
"638",0,0,0,0,0,0,0,0,0,0,3
"639",0,0,0,0,0,0,0,0,0,0,2
"640",0,0,0,0,2,0,0,0,0,0,2
"641",2,0,0,0,0,0,0,0,0,0,0
"642",0,0,0,0,0,0,0,7,1,0,6
"643",0,0,0,0,0,0,0,0,0,0,2
"644",0,0,0,0,0,0,0,0,0,0,16
"645",0,0,0,0,0,2,0,0,0,0,3
"646",0,0,0,0,0,0,0,0,0,0,7
"647",0,0,0,0,0,0,0,1,0,0,1
"648",0,0,0,0,0,0,0,5,0,0,1
"649",0,0,0,0,4,0,0,0,0,0,9
"650",0,0,0,0,0,0,0,0,1,0,5
"651",0,0,0,0,0,2,6,0,0,0,11
"652",0,0,0,0,0,0,5,0,0,0,0
"653",0,0,0,0,0,0,0,0,0,0,2
"654",0,0,0,0,0,0,0,0,0,0,3
"655",0,0,0,0,0,0,0,1,0,0,4
"656",0,0,0,0,0,0,0,0,3,0,1
"657",0,0,0,0,0,0,0,0,0,0,2
"658",0,0,0,0,0,0,0,1,1,0,0
"659",0,0,0,0,0,0,0,0,0,0,3
"660",6,0,0,0,0,0,0,0,0,0,4
"661",0,0,0,0,0,0,0,0,0,0,5
"662",0,0,0,0,0,0,0,3,0,0,0
"663",2,0,0,0,0,0,0,0,0,0,0
"664",0,0,0,0,0,0,0,0,0,0,2
"665",0,0,0,0,0,2,0,0,0,0,0
"666",0,0,0,0,0,0,0,0,13,0,8
"667",0,0,0,0,0,0,0,0,0,0,7
"668",0,0,0,0,0,0,0,0,2,0,0
"669",0,0,0,0,0,0,0,4,0,0,5
"670",0,0,0,0,0,0,0,0,0,0,3
"671",1,0,0,0,0,0,0,0,0,0,1
"672",0,0,0,0,0,0,0,0,0,0,2
"673",0,0,0,0,0,0,0,1,0,0,2
"674",0,0,0,0,0,0,0,11,24,0,27
"675",0,0,0,0,0,0,1,0,0,0,7
"676",0,0,0,0,0,0,0,0,41,0,0
"677",0,0,0,0,0,0,0,0,6,0,8
"678",1,0,0,0,0,0,0,0,0,0,1
"679",0,0,0,0,0,0,0,0,0,0,9
"680",0,0,0,0,0,0,0,1,0,0,1
"681",0,0,0,0,0,0,0,0,10,0,7
"682",0,0,0,0,0,0,0,27,0,0,23
"683",0,0,0,0,0,0,0,0,2,0,0
"684",0,0,0,0,0,0,0,5,5,0,4
"685",0,0,0,0,0,0,0,16,0,0,9
"686",0,0,0,0,0,0,0,18,3,0,19
"687",0,0,0,0,0,0,0,0,0,0,3
"688",0,0,0,0,0,0,0,0,0,0,2
"689",9,0,0,0,0,0,0,0,0,0,0
"690",17,0,0,0,0,0,0,0,0,0,8
"691",0,0,0,0,0,0,0,0,0,0,2
"692",0,0,0,0,0,0,0,0,2,0,0
"693",0,0,0,0,0,0,0,0,0,0,3
"694",0,0,0,0,0,0,0,0,6,0,3
"695",0,0,0,0,0,0,0,6,0,0,1
"696",0,0,0,0,0,0,0,2,0,0,0
"697",0,0,0,0,0,0,0,0,0,2,0
"698",5,0,0,0,0,0,0,0,0,0,1
"699",0,0,0,0,0,0,3,0,0,0,1
"700",0,0,0,0,0,0,0,0,1,0,2
"701",5,0,0,0,0,0,0,0,0,0,0
"702",0,0,0,0,0,0,0,5,0,0,3
"703",0,0,0,0,0,0,0,0,0,0,4
"704",0,0,0,0,0,0,0,0,4,0,0
"705",0,0,0,0,0,0,0,7,12,0,17
"706",0,0,0,0,0,0,0,2,0,0,0
"707",0,0,0,0,0,0,0,12,5,0,3
"708",0,0,0,0,0,0,0,0,0,0,3
"709",4,0,0,0,0,0,0,0,0,0,0
"710",0,0,0,0,0,0,0,2,0,0,2
"711",1,0,0,0,0,0,0,0,0,0,1
"712",0,0,0,0,0,0,0,0,0,0,2
"713",16,0,0,0,0,0,0,0,0,0,2
"714",0,0,0,0,0,0,0,0,0,0,19
"715",0,0,0,0,0,0,0,0,3,0,3
"716",0,0,0,0,0,0,0,0,0,0,2
"717",0,0,0,0,0,0,0,0,40,0,3
"718",0,0,0,0,0,0,0,0,0,0,2
"719",0,0,0,0,0,0,0,0,0,0,2
"720",0,0,0,0,0,0,0,0,0,0,6
"721",0,0,0,0,0,0,0,7,0,0,1
"722",0,0,0,0,0,0,0,6,1,0,8
"723",0,0,0,0,0,0,0,0,0,0,21
"724",0,0,0,0,0,0,0,0,0,0,3
"725",0,0,0,0,0,0,0,0,6,0,2
"726",0,0,0,0,0,0,0,0,3,0,2
"727",0,0,0,0,0,0,0,0,0,0,7
"728",0,0,0,0,0,0,0,0,0,0,2
"729",0,0,0,0,0,0,0,0,0,0,2
"730",0,0,0,0,0,0,0,0,0,0,2
"731",0,0,0,0,0,0,0,0,0,0,3
"732",2,0,0,0,0,0,0,0,0,0,0
"733",0,0,0,0,0,0,0,3,1,0,2
"734",2,0,0,0,0,0,0,0,0,0,0
"735",0,0,0,0,0,0,0,0,4,0,1
"736",0,0,0,0,0,0,0,2,0,0,3
"737",2,0,0,0,0,0,0,0,0,0,0
"738",0,0,0,0,0,0,0,3,8,0,4
"739",0,0,0,0,0,0,0,0,4,0,2
"740",0,0,0,0,0,1,0,8,14,0,9
"741",2,0,0,0,0,0,0,0,0,0,10
"742",0,0,0,0,0,0,0,0,0,0,3
"743",0,0,0,0,0,0,0,0,0,0,3
"744",0,0,0,0,0,0,0,2,0,0,1
"745",0,0,0,0,0,0,0,4,0,0,1
"746",0,0,0,0,0,0,0,0,1,0,3
"747",0,0,0,0,0,0,0,2,0,0,6
"748",0,0,0,0,0,0,0,0,0,0,8
"749",0,0,0,0,0,0,0,0,6,0,8
"750",0,0,0,0,0,0,0,0,2,0,0
"751",0,0,0,0,0,0,0,0,0,0,11
"752",0,0,0,0,0,0,1,0,0,0,2
"753",0,0,0,0,0,0,0,0,0,0,2
"754",0,0,0,0,0,0,2,0,0,0,12
"755",4,0,0,0,0,0,1,0,0,0,1
"756",5,0,0,0,0,50,0,0,0,0,13
"757",0,0,0,0,0,0,0,10,0,0,7
"758",0,0,0,0,0,0,0,0,1,0,5
"759",0,0,0,0,0,0,0,0,1,0,3
"760",0,0,0,0,0,0,3,0,0,0,6
"761",3,0,0,0,0,0,0,0,0,0,0
"762",0,0,0,0,0,0,0,0,0,0,2
"763",0,0,0,0,0,0,0,0,0,0,5
"764",0,0,0,0,0,0,0,0,1,0,1
"765",0,0,0,0,0,0,0,0,0,0,5
"766",0,0,0,0,0,0,0,0,0,0,4
"767",0,0,0,0,0,0,0,22,47,0,12
"768",0,0,0,0,0,0,0,0,2,0,5
"769",0,0,0,0,0,0,0,0,0,0,6
"770",0,0,0,0,0,0,2,0,0,0,1
"771",0,0,0,0,0,0,0,0,2,0,3
"772",0,0,0,0,0,0,0,0,0,0,16
"773",6,0,0,0,0,0,0,0,0,0,0
"774",0,0,0,0,0,0,0,0,0,0,2
"775",0,0,0,0,0,0,0,0,0,0,3
"776",0,0,0,0,0,0,0,4,0,0,3
"777",6,0,0,0,0,0,0,0,0,0,5
"778",0,0,0,11,0,5,0,0,0,0,7
"779",0,0,0,0,0,0,0,0,0,0,2
"780",0,0,0,0,0,0,0,0,0,0,5
"781",0,0,0,0,0,0,0,0,0,0,3
"782",0,0,0,0,0,0,0,5,0,0,2
"783",0,0,0,0,0,2,0,0,0,0,0
"784",0,0,0,0,0,0,1,0,0,0,2
"785",0,0,1,0,0,0,0,39,26,0,9
"786",14,0,0,0,0,0,0,0,0,0,2
"787",0,0,0,0,0,0,0,0,0,0,4
"788",0,0,0,0,0,0,0,0,0,0,6
"789",0,0,0,0,0,0,0,2,3,0,4
"790",0,0,0,0,0,0,0,0,7,0,0
"791",0,0,0,0,0,0,0,0,0,0,2
"792",0,0,0,0,0,0,0,0,0,0,2
"793",0,0,0,0,0,0,0,0,1,0,1
"794",0,0,0,0,0,0,0,0,2,0,0
"795",0,0,0,0,0,0,0,1,8,0,5
"796",0,0,0,0,0,0,0,1,3,0,10
"797",0,0,0,0,0,0,1,0,0,0,1
"798",0,0,0,0,0,0,0,0,0,0,2
"799",0,0,0,0,0,0,0,0,0,0,4
"800",0,0,0,0,0,0,0,1,0,0,3
"801",0,0,0,0,0,0,0,0,0,0,3
"802",0,0,0,0,0,0,0,41,9,0,39
"803",0,0,0,0,0,0,0,27,0,0,5
"804",0,0,0,0,0,0,0,0,0,0,3
"805",0,0,0,0,0,0,0,0,0,0,2
"806",0,0,0,0,0,0,0,0,0,0,2
"807",0,0,0,0,0,0,0,0,0,0,16
"808",0,0,0,0,0,0,0,1,0,0,6
"809",4,0,0,0,0,0,0,0,0,0,0
"810",0,0,0,0,0,0,0,0,0,0,3
"811",0,0,0,0,0,0,0,0,1,0,1
"812",0,0,0,0,0,0,1,0,0,0,1
"813",0,0,0,0,0,0,0,3,0,0,1
"814",0,0,0,0,0,0,0,0,0,0,19
"815",1,0,0,0,0,0,0,0,0,0,1
"816",0,0,0,0,0,0,0,0,3,0,0
"817",0,0,0,0,0,0,0,0,2,0,0
"818",0,0,0,0,0,0,0,2,0,0,1
"819",0,0,0,0,0,0,2,0,0,0,0
"820",0,0,0,0,0,0,0,0,0,0,2
"821",0,0,0,0,0,0,0,0,6,0,5
"822",0,0,0,0,0,0,0,0,0,0,2
"823",0,0,0,0,0,0,0,0,0,0,2
"824",0,0,0,0,0,0,0,0,2,0,1
"825",0,0,0,0,0,0,0,0,0,0,3
"826",5,0,0,0,0,0,0,0,0,0,3
"827",0,0,0,0,0,0,0,6,0,0,5
"828",0,0,0,0,0,0,0,0,0,0,5
"829",0,0,0,0,0,0,0,0,0,0,2
"830",0,0,0,0,0,0,0,2,0,0,0
"831",0,0,0,0,0,0,0,9,0,0,7
"832",0,0,0,0,0,0,0,0,7,0,13
"833",0,0,0,0,0,0,0,0,0,0,4
"834",0,0,0,0,0,0,0,0,1,0,2
"835",0,0,1,0,0,0,0,0,0,0,1
"836",0,0,0,0,0,0,0,0,0,0,15
"837",0,2,0,0,0,0,0,0,0,0,0
"838",1,0,0,0,0,0,0,0,2,0,7
"839",0,0,0,0,0,0,0,3,0,0,4
"840",9,0,0,0,0,0,0,0,0,0,1
"841",0,0,0,0,0,0,0,3,0,0,0
"842",0,1,0,0,0,0,0,3,0,0,5
"843",0,0,0,0,0,0,0,3,0,0,1
"844",0,0,0,0,0,8,0,0,1,0,5
"845",0,0,0,0,0,1,0,0,0,0,7
"846",0,0,0,0,0,0,0,14,0,0,4
"847",0,0,0,0,0,0,0,0,5,0,0
"848",0,0,0,0,0,0,0,1,0,0,2
"849",0,0,0,0,0,0,0,0,0,0,2
"850",0,0,0,0,0,0,0,0,1,0,5
"851",0,0,0,0,0,0,0,16,0,0,1
"852",0,0,0,0,0,0,0,0,2,0,14
"853",0,0,0,0,0,0,0,0,2,0,0
"854",0,0,0,0,0,0,3,0,0,0,1
"855",0,0,0,0,0,0,0,0,0,0,14
"856",0,0,0,0,0,0,1,0,1,0,0
"857",0,0,0,0,0,0,0,2,0,0,2
"858",0,0,0,0,0,0,0,0,0,0,2
"859",0,0,0,0,0,0,0,0,0,0,21
"860",0,0,0,0,0,0,0,4,0,0,1
"861",0,0,0,0,0,0,0,0,0,0,6
"862",1,0,0,0,0,0,0,0,0,0,2
"863",0,0,0,0,0,0,0,0,0,0,24
"864",1,0,0,0,0,0,0,0,0,0,1
"865",0,0,0,0,0,0,0,0,0,0,4
"866",0,0,0,0,0,0,0,0,5,0,1
"867",0,0,0,0,1,0,0,0,0,0,1
"868",3,0,0,0,0,0,0,0,0,0,6
"869",0,0,0,1,0,0,0,0,0,0,1
"870",0,0,0,0,0,2,0,0,0,0,0
"871",3,0,0,0,0,0,0,0,0,0,0
"872",1,0,0,0,0,0,3,0,0,0,0
"873",4,0,0,0,0,0,0,0,0,0,0
"874",0,0,0,0,0,0,0,0,0,0,3
"875",0,0,0,1,0,0,7,0,0,0,2
"876",0,0,0,0,0,5,0,0,0,0,0
"877",0,0,0,0,0,0,0,0,0,0,5
"878",0,0,0,0,0,0,0,0,0,0,3
"879",0,0,0,0,0,0,0,0,0,0,18
"880",0,0,0,0,0,0,0,0,2,0,0
"881",0,0,0,0,0,0,0,0,1,0,1
"882",0,0,0,0,0,0,0,0,0,0,2
"883",0,0,0,1,0,1,11,0,0,0,7
"884",0,0,0,0,0,0,0,1,0,0,1
"885",0,0,0,0,0,0,0,6,0,0,0
"886",0,0,0,0,0,0,0,5,0,0,0
"887",6,0,0,0,0,0,0,0,0,0,1
"888",0,0,0,0,0,0,0,0,0,0,2
"889",5,0,0,0,0,0,0,0,0,0,1
"890",0,0,0,0,0,0,0,0,0,0,14
"891",0,0,0,0,0,0,0,0,1,0,2
"892",0,0,0,0,0,0,0,4,0,0,1
"893",0,0,0,0,0,0,0,9,0,0,7
"894",0,0,0,0,0,0,0,0,1,0,4
"895",0,0,0,0,0,0,0,0,2,0,0
"896",0,0,0,0,0,4,0,0,0,0,2
"897",0,0,0,0,0,0,0,0,0,0,5
"898",0,0,0,0,0,0,0,0,0,0,2
"899",0,0,0,0,0,0,0,0,1,0,1
"900",3,0,0,0,0,5,0,0,0,0,2
"901",0,0,0,0,0,0,0,0,0,0,2
"902",0,0,0,0,0,0,0,0,3,0,0
"903",0,0,0,0,0,0,0,0,0,0,5
"904",0,0,0,0,0,0,4,0,0,0,1
"905",0,0,0,0,0,0,0,0,0,0,2
"906",0,0,0,0,0,0,0,1,0,0,1
"907",0,0,0,0,0,0,0,0,0,0,2
"908",0,0,0,0,0,0,0,0,0,0,13
"909",0,0,0,0,0,0,0,4,0,0,1
"910",0,0,0,0,0,0,2,1,0,0,7
"911",0,0,0,0,0,0,0,7,6,0,13
"912",0,0,0,0,0,0,0,0,0,0,2
"913",0,0,0,2,0,0,0,0,0,0,2
"914",0,0,0,0,0,0,0,0,0,0,2
"915",0,0,0,0,0,0,0,3,0,0,0
"916",0,0,0,0,0,0,0,2,0,0,1
"917",0,0,0,0,0,0,0,0,0,0,4
"918",0,0,0,0,0,2,0,20,16,0,0
"919",2,0,0,0,0,0,0,0,0,0,0
"920",0,0,0,0,0,0,0,0,3,0,0
"921",0,0,0,0,0,0,0,0,0,0,2
"922",0,0,0,0,0,0,0,0,0,0,4
"923",0,0,0,0,0,0,0,0,18,0,16
"924",0,0,0,0,0,0,0,4,0,0,0
"925",0,0,0,0,0,0,0,0,0,0,2
"926",0,0,0,0,0,0,0,0,0,0,3
"927",0,0,0,0,0,0,0,2,2,0,2
"928",0,0,0,0,0,0,0,0,0,0,2
"929",0,0,0,0,0,0,0,0,0,0,5
"930",4,0,0,0,0,0,0,0,0,0,22
"931",0,0,0,0,0,0,0,0,0,0,2
"932",0,0,0,0,0,0,0,0,0,0,6
"933",0,0,0,0,0,0,1,13,10,0,5
"934",0,0,0,0,0,0,0,0,0,0,2
"935",0,0,0,0,0,0,0,0,0,0,3
"936",0,0,0,0,0,0,0,0,0,0,3
"937",0,0,0,0,0,0,0,5,0,0,4
"938",0,0,0,0,0,0,0,0,0,0,2
"939",0,0,0,0,0,0,0,0,0,0,5
"940",0,0,0,0,0,0,0,0,0,0,10
"941",0,0,0,0,0,0,0,0,0,0,5
"942",0,0,0,0,0,0,0,0,1,0,4
"943",0,0,0,0,0,0,0,0,1,0,2
"944",0,0,0,0,0,0,0,0,0,0,3
"945",0,0,0,0,0,0,0,3,0,0,1
"946",2,0,0,0,0,0,0,0,0,0,1
"947",1,0,0,0,0,0,0,0,0,0,2
"948",0,0,0,0,0,0,0,0,0,0,4
"949",0,0,0,0,0,0,0,0,0,0,2
"950",0,0,0,0,0,0,0,0,6,0,0
"951",0,0,0,0,0,0,0,4,0,0,2
"952",0,0,0,0,0,0,0,0,0,0,8
"953",0,1,0,0,0,0,0,1,0,0,1
"954",3,0,0,0,0,0,0,0,0,0,1
"955",0,0,0,0,0,0,0,0,0,0,2
"956",2,0,0,0,0,0,0,0,0,0,1
"957",0,0,0,0,0,0,0,2,0,0,1
"958",0,0,0,0,0,0,0,0,0,0,2
"959",0,0,0,0,0,0,13,0,4,0,8
"960",0,0,0,0,0,0,0,0,8,0,3
"961",0,0,0,0,0,0,0,1,1,0,7
"962",0,0,0,0,0,0,0,20,0,0,4
"963",0,0,0,0,0,0,0,0,15,0,4
"964",3,0,0,0,0,0,0,0,0,0,6
"965",0,0,0,2,0,0,0,0,0,0,0
"966",0,0,0,0,0,0,0,0,20,0,0
"967",0,0,0,0,0,0,0,8,1,0,7
"968",0,0,0,0,0,0,0,0,0,0,2
"969",0,0,1,0,0,0,2,0,0,0,0
"970",0,0,0,0,0,0,0,5,0,0,4
"971",0,0,0,0,0,0,2,0,0,0,0
"972",0,2,0,0,0,0,0,18,0,0,12
"973",1,0,0,0,0,0,0,0,0,0,1
"974",0,0,0,0,0,0,0,0,1,0,2
"975",0,0,0,0,0,0,0,0,0,0,5
"976",0,0,0,0,0,0,0,0,2,0,0
"977",0,0,0,0,0,0,0,0,0,0,4
"978",0,0,0,0,0,0,0,0,0,0,3
"979",0,0,0,0,0,0,0,0,0,0,8
"980",0,0,0,0,0,0,0,2,8,0,10
"981",0,0,0,0,0,0,1,0,0,0,4
"982",0,0,0,0,0,0,0,0,0,0,3
"983",47,0,0,0,0,0,1,0,1,0,1
"984",0,0,0,0,0,0,0,0,0,0,2
"985",0,0,0,0,0,0,0,0,0,0,6
"986",0,0,0,0,0,0,0,0,0,0,3
"987",0,0,0,0,0,0,0,0,0,0,3
"988",6,0,0,0,0,0,0,0,0,0,0
"989",0,0,0,0,0,0,0,0,0,0,3
"990",0,0,0,2,0,0,0,0,0,0,1
"991",0,0,0,0,0,0,0,0,0,0,2
"992",0,0,0,0,0,0,0,0,0,0,11
"993",0,0,0,0,0,0,0,0,0,0,6
"994",0,0,0,0,0,0,0,0,0,0,4
"995",0,0,0,0,0,0,0,1,0,0,2
"996",0,0,0,0,0,0,0,12,0,0,5
"997",0,0,0,0,0,0,0,7,14,0,13
"998",0,0,0,0,0,0,0,0,0,0,10
"999",0,0,0,5,0,0,2,0,0,0,27
"1000",0,0,0,0,0,0,0,0,0,0,3
"1001",0,0,0,0,0,0,0,0,1,0,3
"1002",0,0,0,0,0,0,0,1,0,0,2
"1003",0,0,0,0,0,0,0,0,3,0,1
"1004",0,0,0,0,0,0,0,1,1,0,5
"1005",0,0,0,0,0,0,0,0,17,0,3
"1006",0,0,0,0,0,0,0,2,0,0,2
"1007",0,0,0,0,0,0,0,0,0,0,3
"1008",0,0,0,0,0,0,0,0,1,0,1
"1009",0,0,0,0,0,0,0,0,0,0,2
"1010",0,0,0,0,0,0,0,0,3,0,0
"1011",0,0,0,0,0,0,0,0,2,0,0
"1012",0,0,0,0,0,0,0,0,6,0,1
"1013",0,0,0,0,0,0,0,0,0,0,2
"1014",0,0,0,0,0,0,0,0,0,0,6
"1015",0,0,0,0,0,0,0,0,0,0,5
"1016",0,0,0,0,0,0,0,5,0,0,2
"1017",2,0,0,0,0,0,0,0,0,0,1
"1018",0,0,0,0,0,0,0,0,0,0,10
"1019",0,0,0,0,0,0,0,0,1,0,1
"1020",0,0,0,0,0,0,0,4,0,0,2
"1021",0,0,0,0,0,0,0,0,0,0,2
"1022",0,0,0,0,0,0,0,0,0,0,4
"1023",0,0,0,0,0,0,0,1,0,0,1
"1024",0,0,0,0,0,0,0,0,0,0,3
"1025",0,0,0,0,0,0,0,0,3,0,0
"1026",0,0,0,0,0,0,0,0,0,0,2
"1027",0,0,0,0,0,0,0,3,0,0,0
"1028",0,0,0,0,0,0,0,0,0,0,3
"1029",0,0,0,0,1,0,0,2,0,0,5
"1030",15,0,0,0,0,0,0,0,0,0,9
"1031",3,0,0,0,0,0,0,0,0,0,2
"1032",0,0,0,0,0,0,0,0,0,0,7
"1033",0,0,0,0,0,0,0,0,0,0,2
"1034",2,0,0,0,0,0,0,0,0,0,1
"1035",0,0,0,0,0,0,0,0,0,0,2
"1036",0,0,0,0,0,0,0,0,0,0,2
"1037",0,0,0,0,0,0,0,0,0,0,7
"1038",0,0,0,0,0,0,0,0,2,0,1
"1039",0,0,0,0,0,0,0,0,0,0,7
"1040",0,0,0,0,1,0,0,0,0,0,2
"1041",0,0,0,0,0,0,0,0,0,0,2
"1042",0,0,0,0,0,0,0,1,11,0,21
"1043",0,0,0,0,0,0,0,0,0,0,2
"1044",0,0,0,0,0,0,0,0,5,0,8
"1045",0,0,0,0,0,0,0,0,0,0,4
"1046",0,0,0,0,0,0,0,0,2,0,1
"1047",0,0,0,0,0,0,0,3,2,0,11
"1048",0,0,0,0,0,0,2,0,0,0,1
"1049",0,0,0,0,0,0,0,2,0,0,0
"1050",0,0,0,0,0,0,0,0,0,0,3
"1051",0,0,0,0,0,0,0,0,0,0,5
"1052",0,0,0,0,0,0,0,5,3,0,0
"1053",0,0,0,1,0,0,0,0,0,0,1
"1054",0,0,0,0,0,0,0,7,0,0,0
"1055",0,0,0,0,1,0,0,0,0,0,1
"1056",0,0,0,0,0,0,0,2,0,0,0
"1057",0,0,0,0,0,0,0,0,0,0,2
"1058",3,0,0,0,0,0,0,0,0,0,0
"1059",0,0,0,0,0,0,0,0,0,0,2
"1060",3,0,0,0,0,0,0,0,0,0,0
"1061",0,0,0,0,0,0,0,0,0,0,2
"1062",0,0,0,0,0,0,0,11,3,0,3
"1063",0,0,0,0,0,6,1,0,0,0,0
"1064",0,0,0,0,0,0,0,0,0,0,3
"1065",0,0,0,0,0,0,1,0,0,0,4
"1066",0,0,0,0,0,0,0,12,1,0,7
"1067",0,0,0,0,0,0,0,24,0,0,7
"1068",0,0,0,0,0,0,0,0,0,0,9
"1069",0,0,0,0,0,0,0,1,0,0,8
"1070",0,0,0,0,0,0,0,0,0,0,5
"1071",0,0,1,13,0,13,0,0,0,0,15
"1072",0,0,0,0,0,0,0,0,0,0,3
"1073",0,0,0,0,0,0,0,0,0,0,3
"1074",0,0,0,0,0,0,0,3,0,0,0
"1075",0,0,0,0,0,0,0,0,3,0,7
"1076",0,0,0,0,0,0,0,2,0,0,2
"1077",0,0,0,0,1,0,0,6,0,0,11
"1078",0,0,0,0,0,0,0,22,0,0,2
"1079",0,0,0,0,0,0,0,0,0,0,3
"1080",0,0,0,0,0,0,0,0,0,0,4
"1081",0,0,0,0,0,0,6,0,0,0,5
"1082",0,0,0,0,0,0,0,0,0,0,2
"1083",0,0,0,0,0,0,0,2,0,0,2
"1084",0,0,0,0,0,0,0,0,0,0,6
"1085",0,0,0,0,0,0,0,1,1,0,2
"1086",0,0,0,0,0,0,0,8,0,0,4
"1087",0,0,0,0,0,0,0,0,1,0,3
"1088",4,0,0,1,0,0,0,0,0,0,1
"1089",0,0,0,0,0,0,0,0,0,0,3
"1090",0,0,0,0,0,0,0,0,0,0,2
"1091",0,0,0,0,0,0,0,0,3,0,10
"1092",2,0,0,0,0,0,0,0,0,0,1
"1093",0,0,0,0,0,0,0,0,0,0,3
"1094",0,0,0,0,0,0,0,3,2,0,2
"1095",0,0,0,0,0,0,0,0,0,0,4
"1096",0,0,0,0,0,0,0,1,24,0,0
"1097",0,0,0,0,0,0,0,4,0,0,1
"1098",0,0,0,0,0,0,0,0,0,0,2
"1099",0,0,0,0,0,0,0,0,1,0,2
"1100",0,0,0,0,0,0,0,0,53,0,3
"1101",0,0,0,0,0,0,0,1,0,0,3
"1102",0,0,0,0,0,0,0,0,0,0,5
